Payment_ID,Policy_ID,Customer_ID,Payment_Date,Payment_Amount,Payment_Method,Payment_Status,Payment_Type
PAY000332,POL000097,C00152,2025-11-27,4417.5,Auto-Debit,Paid,Premium
PAY000333,POL000098,C02490,2025-03-26,37437.73,Credit Card,Failed,Initial Payment
PAY000334,POL000099,C04103,2023-12-07,12837.5,Debit Card,Paid,Initial Payment
PAY000335,POL000099,C04103,2024-03-07,12837.5,Debit Card,Paid,Premium
PAY000336,POL000099,C04103,2024-06-06,12837.5,UPI,Paid,Premium
PAY000337,POL000099,C04103,2024-12-05,12837.5,Auto-Debit,Paid,Premium
PAY000338,POL000099,C04103,2025-03-06,12837.5,Credit Card,Paid,Premium
PAY000339,POL000099,C04103,2025-06-05,12837.5,UPI,Paid,Premium
PAY000340,POL000099,C04103,2025-09-04,12837.5,Auto-Debit,Paid,Premium
PAY000341,POL000099,C04103,2025-12-04,12837.5,Cheque,Paid,Premium
PAY000342,POL000100,C00411,2023-11-09,4485.0,Net Banking,Paid,Initial Payment
PAY000343,POL000100,C00411,2024-02-08,4485.0,Cheque,Paid,Premium
PAY000344,POL000100,C00411,2024-11-07,4485.0,Net Banking,Paid,Premium
PAY000345,POL000100,C00411,2025-05-08,4485.0,Cheque,Paid,Premium
PAY000346,POL000101,C03482,2024-04-25,2160.0,Net Banking,Paid,Initial Payment
PAY000347,POL000102,C04183,2024-09-04,1333.33,Cheque,Paid,Initial Payment
PAY000348,POL000102,C04183,2024-10-04,1333.33,Net Banking,Paid,Premium
PAY000349,POL000102,C04183,2024-12-03,1333.33,Credit Card,Paid,Premium
PAY000350,POL000102,C04183,2025-01-02,1333.33,Auto-Debit,Overdue,Premium
PAY000351,POL000102,C04183,2025-02-01,1333.33,Auto-Debit,Overdue,Premium
PAY000352,POL000103,C00795,2024-05-13,88400.0,Cheque,Paid,Initial Payment
PAY000353,POL000103,C00795,2025-05-13,88400.0,Credit Card,Paid,Renewal
PAY000354,POL000104,C02509,2025-02-14,21010.0,Credit Card,Paid,Initial Payment
PAY000355,POL000104,C02509,2025-05-16,21010.0,Debit Card,Paid,Premium
PAY000356,POL000104,C02509,2025-08-15,21010.0,Debit Card,Paid,Premium
PAY000357,POL000105,C02966,2023-12-04,108050.0,Debit Card,Overdue,Initial Payment
PAY000358,POL000106,C04973,2023-11-16,56210.0,Cheque,Paid,Initial Payment
PAY000359,POL000106,C04973,2024-11-15,56210.0,Auto-Debit,Paid,Renewal
PAY000360,POL000107,C01571,2025-02-13,62010.0,Net Banking,Paid,Initial Payment
PAY000361,POL000108,C02962,2023-09-18,4783.33,UPI,Paid,Initial Payment
PAY000362,POL000108,C02962,2023-10-18,4783.33,Credit Card,Paid,Premium
PAY000363,POL000108,C02962,2023-11-17,4783.33,Cheque,Paid,Premium
PAY000364,POL000108,C02962,2024-03-16,4783.33,Auto-Debit,Paid,Premium
PAY000365,POL000108,C02962,2024-05-15,4783.33,Debit Card,Paid,Premium
PAY000366,POL000108,C02962,2024-06-14,4783.33,UPI,Paid,Premium
PAY000367,POL000108,C02962,2024-08-13,4783.33,Net Banking,Paid,Premium
PAY000368,POL000108,C02962,2024-09-12,4783.33,Auto-Debit,Paid,Premium
PAY000369,POL000109,C04511,2025-01-10,15045.0,Cheque,Paid,Initial Payment
PAY000370,POL000109,C04511,2025-07-11,15045.0,Debit Card,Paid,Premium
PAY000371,POL000109,C04511,2025-10-10,15045.0,Auto-Debit,Paid,Premium
PAY000372,POL000110,C01493,2024-09-23,456.67,Cheque,Paid,Initial Payment
PAY000373,POL000110,C01493,2024-10-23,456.67,Credit Card,Paid,Premium
PAY000374,POL000110,C01493,2025-03-22,456.67,Auto-Debit,Paid,Premium
PAY000375,POL000110,C01493,2025-04-21,456.67,Auto-Debit,Paid,Premium
PAY000376,POL000110,C01493,2025-08-19,456.67,Debit Card,Paid,Premium
PAY000377,POL000111,C03283,2024-09-23,79300.0,UPI,Paid,Initial Payment
PAY000378,POL000112,C01195,2025-05-20,35010.0,Auto-Debit,Paid,Initial Payment
PAY000379,POL000112,C01195,2025-11-18,35010.0,Auto-Debit,Paid,Premium
PAY000380,POL000113,C04898,2024-11-18,27112.5,Debit Card,Paid,Initial Payment
PAY000381,POL000113,C04898,2025-02-17,27112.5,Auto-Debit,Paid,Premium
PAY000382,POL000113,C04898,2025-08-18,27112.5,Credit Card,Paid,Premium
PAY000383,POL000113,C04898,2025-11-17,27112.5,Cheque,Paid,Premium
PAY000384,POL000114,C02075,2024-11-08,56380.0,Auto-Debit,Paid,Initial Payment
PAY000385,POL000115,C04985,2025-05-24,940.0,Auto-Debit,Paid,Initial Payment
PAY000386,POL000115,C04985,2025-06-23,940.0,Net Banking,Paid,Premium
PAY000387,POL000115,C04985,2025-10-21,940.0,UPI,Paid,Premium
PAY000388,POL000115,C04985,2025-11-20,940.0,UPI,Paid,Premium
PAY000389,POL000116,C00439,2023-02-14,11950.0,Net Banking,Paid,Initial Payment
PAY000390,POL000116,C00439,2023-05-16,11950.0,Credit Card,Paid,Premium
PAY000391,POL000116,C00439,2023-11-14,11950.0,Debit Card,Paid,Premium
PAY000392,POL000116,C00439,2024-02-13,11950.0,Cheque,Paid,Premium
PAY000393,POL000116,C00439,2024-05-14,11950.0,Debit Card,Paid,Premium
PAY000394,POL000116,C00439,2024-08-13,11950.0,UPI,Paid,Premium
PAY000395,POL000116,C00439,2024-11-12,11950.0,Debit Card,Paid,Premium
PAY000396,POL000117,C02431,2023-01-03,7610.0,Debit Card,Paid,Initial Payment
PAY000397,POL000117,C02431,2024-01-03,7610.0,Debit Card,Paid,Renewal
PAY000398,POL000118,C00196,2024-02-05,5015.0,Cheque,Paid,Initial Payment
PAY000399,POL000118,C00196,2024-05-06,5015.0,Cheque,Paid,Premium
PAY000400,POL000118,C00196,2024-08-05,5015.0,Cheque,Paid,Premium
PAY000401,POL000119,C02836,2024-03-06,5077.5,Auto-Debit,Paid,Initial Payment
PAY000402,POL000119,C02836,2024-09-04,5077.5,Debit Card,Paid,Premium
PAY000403,POL000119,C02836,2025-03-05,5077.5,Debit Card,Paid,Premium
PAY000404,POL000120,C01986,2023-10-04,3130.0,Cheque,Overdue,Initial Payment
PAY000405,POL000121,C01528,2023-08-08,42480.0,Debit Card,Paid,Initial Payment
PAY000406,POL000121,C01528,2024-08-07,42480.0,Debit Card,Paid,Renewal
PAY000407,POL000122,C02867,2025-05-24,366.67,Debit Card,Paid,Initial Payment
PAY000408,POL000123,C01693,2024-06-12,9850.0,UPI,Paid,Initial Payment
PAY000409,POL000123,C01693,2024-09-11,9850.0,Debit Card,Paid,Premium
PAY000410,POL000123,C01693,2024-12-11,9850.0,Cheque,Paid,Premium
PAY000411,POL000123,C01693,2025-06-11,9850.0,Cheque,Paid,Premium
PAY000412,POL000123,C01693,2025-09-10,9850.0,Cheque,Paid,Premium
PAY000413,POL000124,C02026,2025-07-30,58330.0,Net Banking,Paid,Initial Payment
PAY000414,POL000125,C04933,2023-02-17,12620.0,Auto-Debit,Paid,Initial Payment
PAY000415,POL000125,C04933,2025-02-16,12620.0,Net Banking,Paid,Renewal
PAY000416,POL000126,C01413,2024-12-31,1420.0,Net Banking,Paid,Initial Payment
PAY000417,POL000126,C01413,2025-03-31,1420.0,Auto-Debit,Paid,Premium
PAY000418,POL000126,C01413,2025-05-30,1420.0,UPI,Paid,Premium
PAY000419,POL000126,C01413,2025-06-29,1420.0,Debit Card,Paid,Premium
PAY000420,POL000126,C01413,2025-08-28,1420.0,Debit Card,Paid,Premium
PAY000421,POL000127,C01091,2023-10-20,2570.0,Credit Card,Paid,Initial Payment
PAY000422,POL000128,C00623,2023-10-23,1523.33,Debit Card,Paid,Initial Payment
PAY000423,POL000128,C00623,2023-12-22,1523.33,Net Banking,Paid,Premium
PAY000424,POL000128,C00623,2024-01-21,1523.33,Debit Card,Paid,Premium
PAY000425,POL000128,C00623,2024-02-20,1523.33,Debit Card,Paid,Premium
PAY000426,POL000128,C00623,2024-04-20,1523.33,Debit Card,Paid,Premium
PAY000427,POL000128,C00623,2024-05-20,1523.33,Net Banking,Paid,Premium
PAY000428,POL000128,C00623,2024-06-19,1523.33,Auto-Debit,Paid,Premium
PAY000429,POL000128,C00623,2024-11-16,1523.33,Auto-Debit,Paid,Premium
PAY000430,POL000128,C00623,2024-12-16,1523.33,Debit Card,Paid,Premium
PAY000431,POL000128,C00623,2025-01-15,1523.33,Net Banking,Paid,Premium
PAY000432,POL000128,C00623,2025-04-15,1523.33,Auto-Debit,Paid,Premium
PAY000433,POL000128,C00623,2025-05-15,1523.33,Credit Card,Paid,Premium
PAY000434,POL000128,C00623,2025-07-14,1523.33,Net Banking,Paid,Premium
PAY000435,POL000128,C00623,2025-10-12,1523.33,Auto-Debit,Paid,Premium
PAY000436,POL000128,C00623,2025-11-11,1523.33,Cheque,Paid,Premium
PAY000437,POL000128,C00623,2025-12-11,1523.33,UPI,Paid,Premium
PAY000438,POL000129,C00681,2023-09-06,125.0,UPI,Paid,Initial Payment
PAY000439,POL000130,C02586,2025-01-30,7474.17,Net Banking,Paid,Initial Payment
PAY000440,POL000130,C02586,2025-03-01,7474.17,Credit Card,Paid,Premium
PAY000441,POL000130,C02586,2025-03-31,7474.17,Net Banking,Paid,Premium
PAY000442,POL000130,C02586,2025-04-30,7474.17,Auto-Debit,Paid,Premium
PAY000443,POL000130,C02586,2025-06-29,7474.17,Debit Card,Paid,Premium
PAY000444,POL000130,C02586,2025-08-28,7420.6,Debit Card,Pending,Premium
PAY000445,POL000130,C02586,2025-10-27,7474.17,Net Banking,Paid,Premium
PAY000446,POL000131,C01161,2024-09-28,58600.0,Auto-Debit,Overdue,Initial Payment
PAY000447,POL000132,C04210,2024-07-08,4518.33,Net Banking,Paid,Initial Payment
PAY000448,POL000132,C04210,2024-08-07,4518.33,Auto-Debit,Paid,Premium
PAY000449,POL000132,C04210,2024-11-05,4518.33,Net Banking,Paid,Premium
PAY000450,POL000132,C04210,2024-12-05,4518.33,Auto-Debit,Paid,Premium
PAY000451,POL000132,C04210,2025-02-03,4518.33,Credit Card,Paid,Premium
PAY000452,POL000132,C04210,2025-04-04,4518.33,Debit Card,Paid,Premium
PAY000453,POL000132,C04210,2025-05-04,4518.33,Credit Card,Paid,Premium
PAY000454,POL000132,C04210,2025-06-03,4518.33,Auto-Debit,Paid,Premium
PAY000455,POL000132,C04210,2025-09-01,4518.33,Credit Card,Paid,Premium
PAY000456,POL000132,C04210,2025-10-01,4518.33,Auto-Debit,Paid,Premium
PAY000457,POL000132,C04210,2025-10-31,4518.33,Debit Card,Paid,Premium
PAY000458,POL000132,C04210,2025-12-30,4518.33,Credit Card,Paid,Premium
PAY000459,POL000133,C01845,2024-04-09,58570.0,Debit Card,Paid,Initial Payment
PAY000460,POL000133,C01845,2025-04-09,58570.0,Net Banking,Paid,Renewal
PAY000461,POL000134,C00895,2025-04-30,21602.5,Debit Card,Paid,Initial Payment
PAY000462,POL000134,C00895,2025-05-30,21602.5,UPI,Paid,Premium
PAY000463,POL000134,C00895,2025-06-29,21602.5,Credit Card,Paid,Premium
PAY000464,POL000134,C00895,2025-09-27,21602.5,Debit Card,Paid,Premium
PAY000465,POL000134,C00895,2025-10-27,21602.5,Credit Card,Paid,Premium
PAY000466,POL000134,C00895,2025-11-26,21602.5,Cheque,Paid,Premium
PAY000467,POL000134,C00895,2025-12-26,21602.5,Auto-Debit,Paid,Premium
PAY000468,POL000135,C02501,2024-07-22,21800.0,Debit Card,Paid,Initial Payment
PAY000469,POL000135,C02501,2025-07-22,21800.0,Debit Card,Paid,Renewal
PAY000470,POL000136,C01363,2024-06-06,28180.0,Auto-Debit,Overdue,Initial Payment
PAY000471,POL000137,C01358,2025-01-27,1474.28,Auto-Debit,Failed,Initial Payment
PAY000472,POL000138,C00014,2023-02-25,22630.0,Auto-Debit,Paid,Initial Payment
PAY000473,POL000138,C00014,2024-02-25,22630.0,Cheque,Paid,Renewal
PAY000474,POL000139,C03936,2023-04-16,15240.0,Debit Card,Paid,Initial Payment
PAY000475,POL000139,C03936,2024-04-15,15240.0,Debit Card,Paid,Renewal
PAY000476,POL000140,C02768,2025-04-19,74550.0,Credit Card,Paid,Initial Payment
PAY000477,POL000141,C02190,2023-05-10,2320.0,Debit Card,Paid,Initial Payment
PAY000478,POL000141,C02190,2023-06-09,2320.0,Cheque,Paid,Premium
PAY000479,POL000141,C02190,2023-07-09,2320.0,UPI,Paid,Premium
PAY000480,POL000141,C02190,2023-08-08,2320.0,UPI,Paid,Premium
PAY000481,POL000141,C02190,2023-11-06,2320.0,Debit Card,Paid,Premium
PAY000482,POL000141,C02190,2023-12-06,2320.0,Credit Card,Paid,Premium
PAY000483,POL000141,C02190,2024-06-03,2320.0,Auto-Debit,Paid,Premium
PAY000484,POL000141,C02190,2024-10-01,2320.0,UPI,Paid,Premium
PAY000485,POL000141,C02190,2025-02-28,2320.0,Debit Card,Paid,Premium
PAY000486,POL000141,C02190,2025-03-30,2320.0,Credit Card,Paid,Premium
PAY000487,POL000141,C02190,2025-04-29,2320.0,Debit Card,Paid,Premium
PAY000488,POL000141,C02190,2025-05-29,2320.0,UPI,Paid,Premium
PAY000489,POL000141,C02190,2025-06-28,2320.0,Net Banking,Paid,Premium
PAY000490,POL000141,C02190,2025-07-28,2320.0,Credit Card,Paid,Premium
PAY000491,POL000141,C02190,2025-10-26,2320.0,Net Banking,Paid,Premium
PAY000492,POL000141,C02190,2025-11-25,2320.0,Credit Card,Paid,Premium
PAY000493,POL000142,C04091,2024-06-25,47410.0,Debit Card,Paid,Initial Payment
PAY000494,POL000142,C04091,2025-06-25,47410.0,Net Banking,Paid,Renewal
PAY000495,POL000143,C04261,2025-09-30,9324.92,Cheque,Pending,Initial Payment
PAY000496,POL000144,C00366,2025-01-18,45450.0,Cheque,Paid,Initial Payment
PAY000497,POL000145,C00484,2023-05-24,3254.17,Net Banking,Paid,Initial Payment
PAY000498,POL000145,C00484,2023-08-22,3254.17,UPI,Paid,Premium
PAY000499,POL000145,C00484,2023-11-20,3239.25,UPI,Failed,Premium
PAY000500,POL000145,C00484,2023-12-20,3254.17,Net Banking,Overdue,Premium
PAY000501,POL000146,C00345,2025-04-26,2120.0,Auto-Debit,Paid,Initial Payment
PAY000502,POL000147,C00453,2024-05-08,39310.0,Cheque,Paid,Initial Payment
PAY000503,POL000147,C00453,2025-05-08,39310.0,Cheque,Paid,Renewal
PAY000504,POL000148,C03989,2023-07-08,4140.0,Auto-Debit,Paid,Initial Payment
PAY000505,POL000148,C03989,2025-07-07,4140.0,UPI,Paid,Renewal
PAY000506,POL000149,C04092,2024-05-26,31620.0,UPI,Paid,Initial Payment
PAY000507,POL000149,C04092,2025-05-26,31620.0,Cheque,Paid,Renewal
PAY000508,POL000150,C04469,2023-06-25,754.26,UPI,Failed,Initial Payment
PAY000509,POL000151,C04822,2024-08-06,17780.0,Net Banking,Paid,Initial Payment
PAY000510,POL000151,C04822,2025-08-06,17780.0,UPI,Paid,Renewal
PAY000511,POL000152,C01844,2023-01-05,13550.0,Cheque,Paid,Initial Payment
PAY000512,POL000152,C01844,2024-01-05,13550.0,UPI,Paid,Renewal
PAY000513,POL000153,C01463,2023-02-08,1629.17,Auto-Debit,Paid,Initial Payment
PAY000514,POL000153,C01463,2023-04-09,1629.17,Net Banking,Paid,Premium
PAY000515,POL000153,C01463,2023-09-06,1629.17,Cheque,Paid,Premium
PAY000516,POL000153,C01463,2024-03-04,1629.17,Debit Card,Paid,Premium
PAY000517,POL000153,C01463,2024-04-03,1629.17,Credit Card,Paid,Premium
PAY000518,POL000153,C01463,2024-05-03,1629.17,Cheque,Paid,Premium
PAY000519,POL000153,C01463,2024-06-02,1629.17,Cheque,Paid,Premium
PAY000520,POL000153,C01463,2024-07-02,1629.17,Debit Card,Paid,Premium
PAY000521,POL000153,C01463,2024-08-01,1619.22,UPI,Failed,Premium
PAY000522,POL000153,C01463,2024-08-31,1629.17,Auto-Debit,Paid,Premium
PAY000523,POL000153,C01463,2024-10-30,1629.17,Cheque,Paid,Premium
PAY000524,POL000153,C01463,2025-01-28,1619.92,Credit Card,Failed,Premium
PAY000525,POL000154,C01812,2025-08-15,56560.0,Credit Card,Paid,Initial Payment
PAY000526,POL000155,C04258,2025-01-07,11130.0,Net Banking,Overdue,Initial Payment
PAY000527,POL000156,C04317,2023-09-09,6270.0,Credit Card,Paid,Initial Payment
PAY000528,POL000156,C04317,2024-09-08,6270.0,Credit Card,Paid,Renewal
PAY000529,POL000156,C04317,2025-09-08,6270.0,Credit Card,Paid,Renewal
PAY000530,POL000157,C03838,2023-11-25,45636.89,Credit Card,Failed,Initial Payment
PAY000531,POL000158,C01173,2023-12-09,9480.0,Cheque,Paid,Initial Payment
PAY000532,POL000159,C04779,2023-11-23,45890.0,Debit Card,Paid,Initial Payment
PAY000533,POL000160,C04115,2023-10-29,7950.0,Credit Card,Paid,Initial Payment
PAY000534,POL000160,C04115,2024-07-28,7950.0,UPI,Paid,Premium
PAY000535,POL000160,C04115,2024-10-27,7950.0,Debit Card,Paid,Premium
PAY000536,POL000161,C03079,2025-08-18,5953.49,UPI,Failed,Initial Payment
PAY000537,POL000161,C03079,2025-09-17,6045.0,Auto-Debit,Paid,Premium
PAY000538,POL000161,C03079,2025-10-17,6045.0,UPI,Paid,Premium
PAY000539,POL000161,C03079,2025-11-16,6045.0,Net Banking,Paid,Premium
PAY000540,POL000161,C03079,2025-12-16,6045.0,Debit Card,Paid,Premium
PAY000541,POL000162,C00872,2024-11-07,52900.0,Credit Card,Paid,Initial Payment
PAY000542,POL000163,C01688,2024-01-22,49030.0,Net Banking,Paid,Initial Payment
PAY000543,POL000163,C01688,2025-01-21,49030.0,UPI,Paid,Renewal
PAY000544,POL000164,C03767,2025-04-23,19620.0,UPI,Paid,Initial Payment
PAY000545,POL000165,C02244,2023-09-14,46570.0,Cheque,Paid,Initial Payment
PAY000546,POL000166,C02661,2025-08-05,9300.0,Net Banking,Paid,Initial Payment
PAY000547,POL000167,C03356,2023-03-24,13720.0,Debit Card,Paid,Initial Payment
PAY000548,POL000168,C02905,2025-04-01,28640.0,Credit Card,Paid,Initial Payment
PAY000549,POL000169,C03903,2023-11-07,22220.0,Auto-Debit,Paid,Initial Payment
PAY000550,POL000169,C03903,2024-11-06,22220.0,UPI,Paid,Renewal
PAY000551,POL000170,C03253,2024-05-28,15440.0,Cheque,Paid,Initial Payment
PAY000552,POL000170,C03253,2025-05-28,15440.0,Cheque,Paid,Renewal
PAY000553,POL000171,C01902,2023-03-04,5040.0,Net Banking,Paid,Initial Payment
PAY000554,POL000171,C01902,2025-03-03,5040.0,Debit Card,Paid,Renewal
PAY000555,POL000172,C04722,2023-12-29,2720.0,UPI,Paid,Initial Payment
PAY000556,POL000172,C04722,2024-12-28,2720.0,Auto-Debit,Paid,Renewal
PAY000557,POL000172,C04722,2025-12-28,2720.0,Credit Card,Paid,Renewal
PAY000558,POL000173,C03020,2023-07-01,7325.0,Debit Card,Paid,Initial Payment
PAY000559,POL000173,C03020,2023-12-30,7325.0,Debit Card,Paid,Premium
PAY000560,POL000174,C02338,2025-05-31,4683.33,Cheque,Paid,Initial Payment
PAY000561,POL000174,C02338,2025-08-29,4683.33,Auto-Debit,Paid,Premium
PAY000562,POL000174,C02338,2025-09-28,4683.33,Credit Card,Paid,Premium
PAY000563,POL000174,C02338,2025-12-27,4683.33,Debit Card,Paid,Premium
PAY000564,POL000175,C04998,2025-03-12,9265.0,Auto-Debit,Paid,Initial Payment
PAY000565,POL000175,C04998,2025-06-11,9265.0,Auto-Debit,Paid,Premium
PAY000566,POL000175,C04998,2025-09-10,9265.0,Net Banking,Paid,Premium
PAY000567,POL000175,C04998,2025-12-10,9265.0,Credit Card,Paid,Premium
PAY000568,POL000176,C01135,2024-01-31,5075.0,Net Banking,Paid,Initial Payment
PAY000569,POL000176,C01135,2024-05-01,5075.0,Net Banking,Paid,Premium
PAY000570,POL000176,C01135,2024-07-31,5075.0,Credit Card,Paid,Premium
PAY000571,POL000176,C01135,2024-10-30,5075.0,Net Banking,Paid,Premium
PAY000572,POL000176,C01135,2025-07-30,5075.0,Auto-Debit,Paid,Premium
PAY000573,POL000176,C01135,2025-10-29,4981.85,Credit Card,Pending,Premium
PAY000574,POL000177,C02802,2023-07-25,60000.0,Net Banking,Paid,Initial Payment
PAY000575,POL000177,C02802,2024-07-24,59868.22,Debit Card,Failed,Renewal
PAY000576,POL000178,C02043,2025-05-27,45920.0,Debit Card,Paid,Initial Payment
PAY000577,POL000179,C01962,2024-05-10,2550.0,Cheque,Paid,Initial Payment
PAY000578,POL000180,C01271,2025-04-08,30050.0,UPI,Paid,Initial Payment
PAY000579,POL000181,C02143,2024-05-22,28650.0,Debit Card,Paid,Initial Payment
PAY000580,POL000181,C02143,2025-05-22,28650.0,UPI,Paid,Renewal
PAY000581,POL000182,C04673,2024-11-15,61710.0,Debit Card,Paid,Initial Payment
PAY000582,POL000182,C04673,2025-11-15,60743.02,Net Banking,Failed,Renewal
PAY000583,POL000183,C04654,2023-11-25,45330.0,Net Banking,Paid,Initial Payment
PAY000584,POL000184,C03878,2024-03-24,7100.0,Cheque,Paid,Initial Payment
PAY000585,POL000184,C03878,2024-06-23,7100.0,Auto-Debit,Paid,Premium
PAY000586,POL000184,C03878,2024-09-22,6983.25,Debit Card,Failed,Premium
PAY000587,POL000184,C03878,2024-12-22,7100.0,UPI,Paid,Premium
PAY000588,POL000185,C04733,2024-12-13,30000.0,Debit Card,Paid,Initial Payment
PAY000589,POL000186,C00261,2023-02-10,37140.0,Debit Card,Paid,Initial Payment
PAY000590,POL000187,C01523,2023-12-22,30500.0,Auto-Debit,Paid,Initial Payment
PAY000591,POL000187,C01523,2024-12-21,30500.0,Credit Card,Paid,Renewal
PAY000592,POL000187,C01523,2025-12-21,30500.0,Net Banking,Paid,Renewal
PAY000593,POL000188,C03262,2023-03-01,59760.0,Debit Card,Paid,Initial Payment
PAY000594,POL000188,C03262,2024-02-29,59760.0,UPI,Paid,Renewal
PAY000595,POL000189,C03215,2024-01-22,13730.0,Credit Card,Paid,Initial Payment
PAY000596,POL000190,C03421,2025-03-28,2780.0,Credit Card,Paid,Initial Payment
PAY000597,POL000191,C04785,2023-07-27,3656.67,Credit Card,Paid,Initial Payment
PAY000598,POL000191,C04785,2023-12-24,3656.67,Cheque,Paid,Premium
PAY000599,POL000191,C04785,2024-01-23,3656.67,Net Banking,Paid,Premium
PAY000600,POL000191,C04785,2024-04-22,3656.67,Credit Card,Paid,Premium
PAY000601,POL000191,C04785,2024-06-21,3656.67,Cheque,Paid,Premium
PAY000602,POL000191,C04785,2024-07-21,3656.67,Debit Card,Paid,Premium
PAY000603,POL000191,C04785,2024-09-19,3656.67,Net Banking,Paid,Premium
PAY000604,POL000191,C04785,2024-10-19,3656.67,Cheque,Paid,Premium
PAY000605,POL000191,C04785,2024-11-18,3656.67,Auto-Debit,Paid,Premium
PAY000606,POL000191,C04785,2025-01-17,3656.67,Credit Card,Paid,Premium
PAY000607,POL000191,C04785,2025-03-18,3656.67,Debit Card,Paid,Premium
PAY000608,POL000191,C04785,2025-04-17,3656.67,Cheque,Paid,Premium
PAY000609,POL000191,C04785,2025-06-16,3656.67,Net Banking,Paid,Premium
PAY000610,POL000191,C04785,2025-08-15,3656.67,Debit Card,Paid,Premium
PAY000611,POL000191,C04785,2025-10-14,3656.67,Debit Card,Paid,Premium
PAY000612,POL000191,C04785,2025-12-13,3656.67,Credit Card,Paid,Premium
PAY000613,POL000192,C04195,2024-06-12,12390.0,Auto-Debit,Paid,Initial Payment
PAY000614,POL000192,C04195,2025-06-12,12304.37,Auto-Debit,Failed,Renewal
PAY000615,POL000193,C02382,2025-03-12,57410.0,Net Banking,Paid,Initial Payment
PAY000616,POL000194,C00767,2025-06-24,14700.14,Auto-Debit,Failed,Initial Payment
PAY000617,POL000195,C04388,2024-12-09,1029.17,Credit Card,Paid,Initial Payment
PAY000618,POL000195,C04388,2025-02-07,1029.17,Debit Card,Paid,Premium
PAY000619,POL000195,C04388,2025-03-09,1029.17,Net Banking,Paid,Premium
PAY000620,POL000195,C04388,2025-07-07,1029.17,UPI,Paid,Premium
PAY000621,POL000195,C04388,2025-10-05,1029.17,UPI,Paid,Premium
PAY000622,POL000195,C04388,2025-12-04,1029.17,Debit Card,Paid,Premium
PAY000623,POL000196,C03185,2024-09-17,28730.0,Debit Card,Paid,Initial Payment
PAY000624,POL000196,C03185,2025-09-17,28730.0,Net Banking,Paid,Renewal
PAY000625,POL000197,C02563,2024-09-01,9782.5,Auto-Debit,Paid,Initial Payment
PAY000626,POL000197,C02563,2024-12-01,9782.5,Net Banking,Paid,Premium
PAY000627,POL000197,C02563,2025-03-02,9782.5,UPI,Paid,Premium
PAY000628,POL000197,C02563,2025-06-01,9782.5,Auto-Debit,Paid,Premium
PAY000629,POL000197,C02563,2025-11-30,9782.5,Cheque,Paid,Premium
PAY000630,POL000198,C00695,2023-12-12,31100.0,Credit Card,Paid,Initial Payment
PAY000631,POL000198,C00695,2025-12-11,31100.0,Debit Card,Paid,Renewal
PAY000632,POL000199,C00837,2024-11-18,7612.5,Net Banking,Paid,Initial Payment
